strategy,n,estrategia{f}, (in game theory)
strategy,n,estrategia{f}, (plan of action)
strategy,n,"estrategia{f},estrategia", (science and art of military command)
stratigraphy,n,estratigrafía{f}, /str?t??r?fi?/ (study of rock layers)
stratocumulus,n,estratocúmulo{m}, (cloud type)
stratopause,n,estratopausa{f}, (the boundary between the stratosphere and the mesosphere)
stratosphere,n,estratosfera{f}, (region of the uppermost atmosphere)
stratotype,n,estratotipo{m}, (reference stratigraphic section)
stratovolcano,n,estratovolcán{m}, (volcano)
stratum,n,capa{f}, (any of the regions of the atmosphere)
stratum,n,estrato{m}," (class of society composed of people with similar social, cultural, or economic status)"
stratum,n,estrato{m}, (layer of tissue)
stratum,n,estrato{m}, /?st???t?m/ (layer of sedimentary rock having approximately the same composition throughout)
stratus,n,estrato{m}, (cloud)
straw,adj,"pajizo{m},pajiza{f}"," (of a pale, yellowish beige colour)"
straw,n,"pajizo{m},pajiza{f}", (colour)
straw,n,paja{f}, (dried stalks considered collectively)
straw,n,paja{f}, /str??/ (a dried stalk of a cereal plant)
strawberry,n,"fresa{f},frutilla{f}", (plant)
strawberry,n,"fresa{f},frutilla{f} [Argentina, Bolivia, Chile, Ecuador, Paraguay, Peru, Southern Colombian Andes, Uruguay]", /?st???b??i/ (fruit)
strawberry tree,n,madroño{m}, (the American plantArbutus menziesii)
strawberry tree,n,madroño{m}, (the European plantArbutus unedo)
straw man,n,espantapájaros{m}, (doll or scarecrow)
straw man,n,hombre de paja," (insubstantial or weakly supported concept, idea, endeavor or argument)"
straw poll,n,"encuesta{f},sondeo{m}", (unofficial survey of opinion)
stray,n,"vagar,vagar", (act of wandering or going astray)
stray,n,callejero, /st?e?/ (domestic animal at large or lost)
stray,v,"errar,divagar,callejear,vagabundear", (to wander from a direct course)
stray,v,"extraviarse,perderse,descaminarse,descarriarse", (to wander from company or from proper limits)
streak,n,trazo{m}, (color of mineral powder)
streak,n,"sarta{f},racha{f}", (continuous series of events)
streak,n,geómetra{f}, (moth)
streak,n,toque{m}, (non-dominant tendency or characteristic)
streak,n,"raya{f},trazo{m}", /st?i?k/ (irregular line)
streak,v,rayar, (to create streaks)
streak,v,rayarse, (to have or obtain streaks)
streak,v,correrdesnudo, (to run naked in public)
streak-backed antshrike,n,batará insigne, (Thamnophilus insignis)
stream,n,flujo{m}, (computing: source or repository of data)
stream,n,"corriente{f},flujo{m},arroyo", /stri?m/ (small river)
stream,v,"fluir,correr",
stream,v,fluir, (to flow)
streamer,n,serpentina{f},
streamline,v,"racionalizar,simplificar", (to simplify a process)
street,n,calle{f}, /?t?ri:t/ (paved part of road in a village or a town)
street artist,n,artista callejero{m}, (someone who produces art in public spaces)
street food,n,comida callejera{f}, (food obtainable from a streetside vendor)
streetlight,n,"alumbrado público{m},farol{m}", (lamps set along a street)
street organ,n,"organillo{m},organito{m}", (mechanically played steeet organ)
street racing,n,carrera callejera, (Motorsport held on public roads)
street urchin,n,"niño de la calle{m},niño callejero{m}"," (child living, or spending most of their time, in the streets)"
streetwalker,n,puta callejera{f}, (prostitute who looks for clients on the streets)
strength,n,"potencia{f},intensidad{f}", (intensity of a force or power)
strength,n,"fortaleza{f},solidez{f}", (positive attribute)
strength,n,fuerza{f}, /st???(k)?/ (quality of being strong)
strength,n,fuerte{m}, (strongest part of something)
strengthen,v,animar, (to animate)
strengthen,v,fortalecer, (to make strong or stronger)
strength training,n,"entrenamiento de fuerza{m},fortalecimiento muscular{m}", (form of exercise)
strenuous,adj,arduo{m}, (requiring great exertion)
strenuous,adj,urgente, (urgent)
strep throat,n,"amigdalitis{f},anginas{f}", (throat infection)
streptococcus,n,streptococcus, (bacterium)
stress,n,estrés{m}, (emotional pressure)
stress,n,énfasis{m}, (on a point in an argument)
stress,n,tensión{f}, /st??s/ (force)
stress,n,"acento{m},énfasis{m}", (when speaking)
stress,v,estresar, (to apply emotional pressure to)
stress,v,"tensionar,tensar"," (to apply force to, causing strain)"
stress,v,enfatizar, (to emphasise (a point))
stress,v,acentuar, (to emphasise (a syllable))
stress,v,enfatizar, (to emphasise (words in speaking))
stressed,adj,estresado, /st??st/ (stressed-out)
stressful,adj,"irritante,estresoso,estresante", /?st??sf?l/ (irritating; causing stress)
stretch,n,elasticidad{f}, (ability to lengthen when pulled)
stretch,n,"estirón{m},estiramiento{m}", (act of stretching)
stretch,n,"trecho{m},tramo{m}", (segment of a journey or route)
stretch,v,extenderse, (extend between limits)
stretch,v,estirar, (extend one’s limbs or body in order to stretch the muscles)
stretch,v,"estirarse,dar", (lengthen when pulled)
stretch,v,estirar, /st??t?/ (lengthen by pulling)
stretcher,n,ensanchador{m}, (device to stretch shoes or gloves)
stretcher,n,bastidor{m}, (frame on which a canvas is stretched for painting)
stretcher,n,"viga{f},polín{m}", (piece of timber)
stretcher,n,camilla{f}," /?str?t??/ (simple litter designed to carry a sick, injured, or dead person)"
stretcher,v,"llevar en camilla,trasladar en camilla", (to carry on a stretcher)
stretching,n,estiramiento{m}, (a form of physical exercise)
stretch mark,n,estría, (stripes on the surface of the skin)
stretch the truth,v,exagerar, (idioms: to exaggerate)
strew,v,esparcir, /stru?/ (to distribute objects or pieces of something)
strewn,v,esparcido{m}, /?st?un/ (past participle of to strew)
strict,adj,estricto, (severe in discipline)
strict,adj,estricto, /str?kt/ (governed or governing by exact rules)
stricture,n,estenosis{f}, ((medicine) abnormal narrowing of a canal or duct in the body)
stride,n,"zancada{f},paso largo{m}", (long step)
stride,v,dar zancadas, /stra?d/ (to walk with long steps)
strident,adj,estridente," /?st?a?.d?nt/ (loud, piercing)"
strife,n,distensión{f}, /st???f/ (violent conflict)
strike,n,huelga{f}, (work stoppage)
strike,v,"arriar,bajar", (nautical: to surrender)
strike,v,"tachar,borrar", /st?a?k/ (to delete)
strike,v,"golpear,pegar", (to hit)
strike,v,"ocurrirse,parecer"," (to impress, seem, appear)"
strike,v,"parar el trabajo,hacer la huelga", (to stop working to achieve better working conditions)
strikebreaker,n,"esquirol{m},rompehuelgas{m} {f} [Latin America],carnero{m} [River Plate region]", (worker hired to replace a striking worker)
strike out,v,ponchar, (baseball: to cause a batter to be retired after three missed swings)
striker,n,huelguista{m} {f}, (individual who is on strike)
strike while the iron is hot,v,batir el hierro cuando está al rojo, (act on an opportunity promptly)
striking,adj,llamativo, /?st?a?k??/ (of that which makes a strong impression)
string,n,cadena{f}, (computing: sequence of characters)
string,n,"cordel{m},mecate{m}, [music]cuerda{f}"," /st?i??/ (long, thin structure made from twisted threads)"
string,v,enhebrar, (put on a string)
string,v,encordar, (put strings on)
stringed instrument,n,instrumento de cuerda{m}, (type of musical instrument)
stringency,n,rigurosidad{f}, (a rigorous imposition of standards)
stringent,adj,"estricto,restrictivo,rígido,severo", (Strict; binding strongly; making strict requirements; restrictive; rigid; severe)
string quartet,n,cuarteto de cuerda{m}, (composition for four string players)
string quartet,n,cuarteto de cuerda{m}, (group of four string players)
string together,v,hilvanar, (put together in a series)
string trimmer,n,desbrozadora{f}, (garden implement)
strip,n,tira{f}," (short for comic strip, see also translations forcomic strip)"
strip,n,"franja{f},tira{f},lista{f}"," /str?p/ (long, thin piece of material)"
strip,v,remover, (to remove or take away)
strip,v,"desvestir,sacarse la ropa", (to take off clothing)
strip cartoon,n,tira cómica{f}, (series of illustrations depicting a humorous narrative)
strip down,v,desnudar[pronominal], (to remove all of one's clothing)
stripe,n,galón{m}, (badge)
stripe,n,"franja,raya,línea,lista", /st(?)???p/ (long straight region of a colour)
striped,adj,rayado," /st?a?pt/ (having stripes, decorated or marked with bands differing in color)"
stripper,n,separador{m}," (chemical or tool used to remove paint, sheathing)"
stripper,n,"estriptista{m} {f},table dancer{f},bailadora exotica{f},cabaretista{f},topletera{m},tabledancer{f},estriptisera{f},estriptisero{m}", (one who removes their clothing in a sexually provocative manner)
stripper,n,separador{m}, (tool used to strip tubing)
strip poker,n,strip poker{m}, (variant of poker)
striptease,n,"striptease{m},estriptis{m},estriptís{m}", (arousing act)
strive,v,esforzarse, /?st?a?v/ (to try to achieve)
strobilus,n,estróbilo{m}, (botany: cone)
stroganoff,n,"Filete Stroganoff{m},Beef Stroganoff{m}", (dish of sautéed pieces of beef)
stroke,n,golpe{m}, (blow)
stroke,n,golpe{m}, (golf: single act of striking the ball)
stroke,n,trazo{f}, (line drawn with a pen or pencil)
stroke,n,"apoplejía{f},accidente cerebro vascular{m},ACV", (loss of brain function arising when the blood supply to the brain is suddenly interrupted)
stroke,n,brazada{f}, (particular style of swimming)
stroke,n,remada{f}, (rowing: movement of an oar or paddle through water)
stroke,n,golpe{m}, (single movement with a tool)
stroke,n,caricia{f}, /st?o?k/ (act of stroking)
stroke,n,pincelada{f}, (streak made with a brush)
stroke,v,acariciar, (to move one's hand or an object over the surface of)
stroke order,n,orden de trazos{m}, (Chinese character stroke order)
stroll,n,paseo{m}, /st?o?l/ (wandering on foot)
stroll,v,"pasearse,pasear", (wander on foot)
stroller,n,paseante{m} {f}, (person strolling)
stroller,n,"silla de paseo{f},sillita de paseo{f},carriola{f}", (seat on wheels)
stromal,adj,estromal, (of or relating to a stroma)
stromatolite,n,estromatolito{m}, (rock-like structure built by microorganisms)
strong,adj,resistente, (capable of withstanding great physical force)
strong,adj,fuerte, (convincing)
strong,adj,"fuerte,resistente",
strong,adj,fuerte, /st???/ (capable of producing great physical force)
stronghold,n,"bastión{m},fuerte{m},fortaleza{f},plaza fuerte{f}", (a fortress)
stronghold,n,"baluarte{m},reducto{m},refugio{m}"," (a place of refuge, survival or domination)"
strongly,adv,fuertemente, /st???li/ (in a strong or powerful manner)
strong nuclear interaction,n,interacción nuclear fuerte{f}, (strong nuclear interaction)
strontium,n,estroncio{m}, (chemical element)
structural,adj,estructural," (of, relating to, or having structure)"
structural formula,n,fórmula química{f}, (chemistry)
structural unemployment,n,desempleo estructural{m}, ((economics) a type of unemployment)
structure,n,estructura{f}, (overall form or organization of something)
structure,n,estructura{f}, /?st??kt??/ (cohesive whole built up of distinct parts)
structure,n,estructura{f}, (underlying shape of a solid)
struggle,n,lucha{f}," (strife, effort)"
struggle,v,"luchar,esforzarse con denuedo"," (to strive, to labour in difficulty, to fight)"
strum,v,rasguear, (play a stringed instrument)
strumpet,n,"puta{f},golfa{f},ramera{f}", /?str?m.p?t/ (A prostitute)
strut,n,"tornapunta{f},puntal{m},riostra{f}", (a support rod)
strut,v,"pavonearse,contonearse", /st??t/ (to walk proudly or haughtily)
STS,n,transbordador espacial{m}, (Space Transportation System)
stub,n,resguardo," (a piece of certain paper items, designed to be torn off and kept for record or identification purposes)"
stub,n,"tocón,cepa,cachito"," /st?b/ (something cut short, blunted, or stunted)"
stub,n,esbozo{m}, ((wikis) page providing minimal information)
stubble,n,rastrojo{m}, (short stalks left in a field after harvest)
stubble,n,barbade varios días," /?st?b.?l/ (short, coarse hair)"
stubborn,adj,"testarudo,obstinado,cabezota[familiar],terco,cabezadura{m},porfiado{m}", (refusing to move or change one's opinion)
stubborn as a mule,adj,terco como una mula, (extremely stubborn)
stubbornly,adv,"obstinadamente,tercamente", (in a stubborn manner)
stubbornness,n,testarudez, (state of being stubborn)
stuck,adj,"atascado,atrapado,pegado", /?st?k/ (trapped and unable to move)
stuck,adj,atascado, (unable to progress)
stuck up,adj,"altanero,arrogante,estirado,pituco[Chile],siútico[Chile, Bolivia],fresa[Mexico],creído,pijo"," (snobbish, conceited)"
stud,n,criadero{m}, (animal breeding place)
stud,n,semental, (animal registered and retained for breeding)
stud,n,"galán{m},garañón{m},semental{m}, [Mexico]mango{m}", (sexually attractive male)
stud,n," [Mexico, for garment]estoperol{m},tachón{m}", (small object protruding from something)
stud,n,arracada{f}, (small round earring)
stud,n,"semental{m},garañón{m},padrillo{m}", /st?d/ (male animal kept for breeding)
stud,n,"poste{m}, [construction]columna{f},cadena{m}", (vertical post)
student,n,"estudiante{m} {f},alumno{m},alumna{f}", (person enrolled at a university)
student,n,estudiante{m} {f}, (person seriously devoted to some subject)
student,n,estudiante{m} {f}, /?stu?d(?)nt/ (person who studies an academic subject)
studio,n,estudio{m}, (artist’s or photographer’s workshop)
studio,n,estudio{m}," (place where radio or television programs, records or films are made)"
study,n,estudio{m}, (artwork)
study,n,estudio{m}, (mental effort to acquire knowledge)
study,n,estudio{m}, (research study)
study,n,estudio{m}, (room)
study,v,"estudiar,examinar", (look at minutely)
study,v,estudiar, /?st?di/ (to revise/review materials)
study,v,estudiar, (to acquire knowledge)
study,v,estudiar, (to take a course)
study hall,n,hora de estudio{f}, (class period)
study hall,n,salón de estudios{m}, (location)
stuff,n,materia{f},
stuff,n,cosas{f-p}, /st?f/ (miscellaneous items; things)
stuff,n,cosas{f-p}, (substitution for trivial details)
stuff,n,cosa{f}, (word substituted for material of unknown type or name)
stuff,v,disecar, (preserve a dead animal)
stuff,v,rellenar,
stuff,v,lleno, (to be sated)
stuff,v,"atiborrar,rellenar(food)", (to fill (something) up in a compressed manner)
stuffed,adj,lleno, (with food)
stuffed animal,n,peluche," (a toy animal stuffed with straw, beans, cotton or other similar materials.)"
stuffed shirt,n,persona estirada, (one who is overly-officious)
stuffing,n,relleno{m}, (food items used to stuff another)
stuffy,adj,"mal ventilado,congestionado,taponado", (Poorly-ventilated; close)
stuffy,adj,brioso{m}, (Stout; mettlesome; resolute)
stumble,n,"desliz{m},torpeza,tropiezo{m}", (an error or blunder)
stumble,n,tropezón{m}, /?st?mb?l/ (a fall or trip)
stumble,v,"tropezar,errar", (to make a mistake or have trouble)
stumble,v,tropezar, (to trip or fall)
stumble,v,caminar torpemente, (to walk clumsily)
stumbling block,n,escollo{m}, (hindrance)
stump,n,estaca{f}, (cricket: wooden post forming part of the wicket)
stump,n,"cuecha{f},tocón{m},tueco{m} [tree],muñón{m} [arm, leg or tail],raíz{f} [tooth],punta final{f} [pencil],cabo{m} [candle]", /st?mp/ (remains of something that has been cut off)
stun,v,dejar sin sentido,
stun,v,"anonadar,aturdir", /st?n/ (to incapacitate)
stun,v,"aturdir,adarvar,anonadar", (to shock or surprise)
stunner,n,maravilla, (anything that is stunning)
stunner,n,"mujerfantástica,mujer increíble, mujer maravillosa,etc.", (woman of stunning beauty)
